id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
3472,743.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.350136522,0.388145286,28.80786754,3396.72989
3473,201.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.424778393,0.409862936,31.10161493,4320.87416
3474,118.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.625727004,0.516063505,43.95536146,8166.59786
3475,634.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.560445243,0.473660277,38.69800786,6540.10545
3476,648.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.530916639,0.462697311,37.22885567,6757.07366
3477,748.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.467569149,0.421839609,34.70241183,5649.03716
3478,603.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.502106031,0.452320672,36.39193423,6132.99793
3479,391.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.569713565,0.476928353,39.58916872,6898.39095
3480,495.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.619887727,0.504056677,42.48753914,7903.51351
3481,134.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.407373541,0.402182926,31.00460557,4667.72494
3482,685.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.569713565,0.468493268,39.8226933,6848.62622
3483,722.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.383786508,0.399556226,30.54630597,3866.79896
3484,261.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.635315515,0.528322189,45.80306982,8318.79889
3485,172.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.566076664,0.475847288,39.33656697,6986.80996
3486,402.0,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.54613583,0.466492143,37.78237359,6958.17479
3487,710.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.480072982,0.448972519,35.47352652,5199.53404
3488,547.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.565085745,0.484579714,39.07791556,7416.70776
3489,223.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.508991582,0.457845739,42.40950749,7935.09476
3490,65.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.480072982,0.428118259,33.4416065,5695.56442
3491,552.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.429210588,0.394610827,31.92881551,4234.86859
3492,739.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.612222602,0.504023161,42.53222072,7829.514
3493,726.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.447040787,0.424902006,34.78488765,4858.24073
3494,591.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.468832886,0.434349356,34.79781929,5605.221
3495,30.0,25.0,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.442626748,0.42403139,33.76469664,4769.31827
3496,23.0,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.262139643,0.349353787,27.62154773,2384.72892
3497,448.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.598814008,0.493257523,41.25028935,7558.00588
3498,468.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.427005551,0.392836179,31.02327724,4580.393
3499,276.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.645640994,0.504056677,42.1419027,8212.79289
3500,603.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.499992838,0.422051395,33.55926075,4936.01177
3501,190.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.494584864,0.424902006,33.94201411,5919.43076
3502,612.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.462996546,0.428903862,33.58954163,5299.66133
3503,343.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.596551315,0.498055536,41.17620131,7639.54789
3504,563.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.43687052,0.397617195,31.26836507,5236.03334
3505,657.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.435969213,0.416802269,32.6584962,4163.82304
3506,736.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.534126224,0.464892019,37.90930402,6620.09877
3507,217.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.459356717,0.409260571,32.28899894,5945.89951
3508,683.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.579981861,0.488112101,39.64669117,6860.39643
3509,415.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.611397858,0.524904141,44.59947057,8634.77583
3510,161.0,12.5,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.521906846,0.462760521,37.07355882,6263.80788
3511,329.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.480963646,0.41390409,34.15934595,6696.23571
3512,396.0,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.584016198,0.488176027,40.65549833,7161.9619
3513,338.0,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.538604193,0.432754792,36.97636061,6992.82314
3514,516.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.391964935,0.393418576,30.59699446,4079.91244
3515,109.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.583378727,0.497427885,41.13589278,7267.28344
3516,57.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.392540298,0.391441876,30.05252128,3968.33018
3517,645.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.576469662,0.469892556,41.6216451,7714.3231
3518,560.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.440365017,0.423763672,33.749712,5221.35741
3519,479.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.498729997,0.438095887,35.41408191,5932.23909
3520,585.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.535364693,0.447853006,37.52543015,7317.95104
3521,279.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.54259037,0.446570029,37.25124178,7107.60976
3522,691.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.542133036,0.407704613,32.9240208,6491.22353
3523,393.0,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.429580755,0.379342921,31.79835142,4898.83586
3524,347.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.638323095,0.506024348,40.65549833,7903.51351
3525,358.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.542170237,0.461903766,37.71251297,6595.90158
3526,585.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.506987743,0.450692194,36.69768447,6098.11317
3527,489.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.408178454,0.389593412,32.31099546,4232.76231
3528,11.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.246568004,0.383219703,30.73453761,2452.68075
3529,754.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.563746659,0.482859526,40.18721608,7406.90248
3530,748.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.496019026,0.445587455,35.55511529,4870.62537
3531,72.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.363726236,0.388819023,29.08514833,3626.36653
3532,181.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.55235942,0.470373306,38.84880688,6663.00068
3533,103.0,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.507541905,0.429710486,35.50118221,6374.4443
3534,466.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.58272491,0.500647106,41.63849594,7174.6649
3535,196.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.598814008,0.498475898,41.93725753,7206.90196
3536,614.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.354086468,0.388167887,28.84228529,3396.72989
3537,521.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.500207249,0.445238125,35.55511529,5527.42503
3538,30.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.335529768,0.367762987,27.44242745,3139.43255
3539,626.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.480072982,0.412450296,34.0430221,5449.4212
3540,690.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.477940817,0.436345708,34.33849206,5330.36931
3541,161.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.49368953,0.430368732,35.51371293,5700.24324
3542,512.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.527399614,0.383563534,29.90851804,8538.462
3543,693.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.509933842,0.437317312,35.82485206,6155.89609
3544,594.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.458581988,0.402855862,32.5102476,5864.12845
3545,552.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.429000524,0.398863863,31.11988062,5126.99318
3546,369.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.542133036,0.464561582,37.74750888,6752.17704
3547,307.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.582848693,0.490020262,40.86547798,7163.9441
3548,644.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.350136522,0.388819023,29.37060684,3626.36653
3549,589.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.509933842,0.43226586,33.84707944,6244.19576
3550,541.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.606612254,0.50020424,42.19101338,7829.514
3551,514.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.442693354,0.426679269,35.28592597,5005.32997
3552,522.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.5143032,0.457845739,36.3572405,6400.02221
3553,633.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.404446048,0.401931944,30.057704,4167.45124
3554,253.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.538593399,0.471161461,39.64669117,6754.44894
3555,517.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.489823352,0.444967734,35.97225667,5531.35174
3556,244.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.612633396,0.521136035,43.38204316,7914.17118
3557,548.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.489326401,0.426371416,34.66057255,5495.36535
3558,719.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.546259537,0.459420676,36.43078186,6919.34518
3559,631.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.385021951,0.38126925,29.28433587,3943.13168
3560,466.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.529779854,0.463561831,37.55556802,6643.9019
3561,184.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.551891558,0.455135389,38.45140921,6575.59267
3562,627.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.474009658,0.437265704,34.8499528,5234.74696
3563,556.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.349908358,0.394971427,29.80390835,3471.19214
3564,717.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.378833119,0.395435754,31.77298278,3720.71159
3565,290.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.619006054,0.50404651,43.95536146,8166.59786
3566,86.0,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.594206083,0.492693356,41.2557857,7457.50606
3567,226.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.488308859,0.441974474,35.6972028,6030.98074
3568,703.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.46555863,0.437922725,34.2751629,5482.0813
3569,742.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.449195313,0.394915268,31.43977899,4924.35736
3570,710.0,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.541564813,0.445497348,37.33661143,7130.83001
3571,657.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.508991582,0.453507667,36.95787336,5817.18527
3572,169.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.617635584,0.513721618,43.07173864,7861.46538
3573,561.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.583378727,0.484307576,40.57450377,7400.77538
3574,668.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.502785174,0.452484359,36.68258785,6079.08526
3575,169.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.477961423,0.438669933,34.25153963,5495.36535
3576,735.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.361519212,0.394711432,29.73999168,3748.46547
3577,681.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.487214901,0.439104197,35.18441169,5735.13303
3578,185.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.484479717,0.44549439,35.39214139,5931.7528
3579,711.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.462752296,0.42782472,33.33119375,5498.58395
3580,671.0,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.50476135,0.457845739,36.3854328,6202.32702
3581,517.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.492076861,0.44959908,35.90984596,5347.71894
3582,148.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.598814008,0.498969548,41.78212739,7479.93417
3583,566.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.564794821,0.474776543,38.37855771,6493.47253
3584,732.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.396762494,0.397617195,30.27510191,4068.35066
3585,549.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.398976956,0.405976473,31.88184658,4489.22384
3586,428.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.612209289,0.50404651,42.83991165,7888.41493
3587,712.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.511480554,0.454917386,36.16966007,6626.8515
3588,390.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.633144179,0.517544673,42.33632715,7825.87492
3589,284.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.587319779,0.483047479,40.73826603,7340.46077
3590,595.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.476054066,0.418219535,35.64822051,6422.92209
3591,412.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.633144179,0.520003767,44.57214339,8173.5891
3592,693.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.551264467,0.471871207,38.6454264,7071.61532
3593,275.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.620391949,0.519455977,43.17114231,8109.2305
3594,735.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.39936701,0.401091418,30.79374092,4178.77206
3595,159.0,12.5,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.538703555,0.462462315,37.29886067,6276.41054
3596,541.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.532704207,0.445284233,36.09379556,6919.34518
3597,36.0,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.449875425,0.438612787,31.37298278,4853.8076
3598,332.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.61854944,0.503991707,42.40915749,7004.01554
3599,189.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.396317237,0.393781726,31.02327724,4281.52619
3600,583.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.578556842,0.486816771,40.81318096,7616.70599
3601,668.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.623063206,0.511298321,43.68715255,8174.46338
3602,351.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.49368953,0.438612787,33.99420814,6493.47253
3603,467.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.459356717,0.427937649,33.28905228,5912.43376
3604,24.0,37.5,0.75,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.394441163,0.399723843,30.27497178,4163.82304
3605,563.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.407373541,0.405558182,31.92881551,4334.84122
3606,226.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.619006054,0.503636289,42.18519611,7933.30235
3607,186.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.403217329,0.409862936,31.37824094,4888.50303
3608,439.0,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.52391434,0.451905492,37.30376378,6301.03442
3609,614.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.451083154,0.404796043,33.3406292,5046.45734
3610,111.0,12.5,0.25,0.25,0.25,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.501777434,0.448608762,35.71826335,5735.13303
3611,407.0,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.495987728,0.42727728,34.8499528,5781.85965
3612,347.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.583697575,0.482859526,39.15823782,7175.06898
3613,423.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.610860604,0.502740901,42.73173641,7935.09476
3614,524.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.403310637,0.401091418,30.79374092,4460.91457
3615,347.0,12.5,0.25,0.38,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.568853507,0.481173502,39.58916872,5916.86224
3616,244.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.594836828,0.497978979,41.48453443,7381.97333
3617,531.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.429580755,0.409260571,31.43977899,4936.01177
3618,486.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.508275418,0.455880077,36.43071573,6397.35569
3619,603.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.462101998,0.42801212,33.4416065,5330.63134
3620,221.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.593029845,0.495898084,40.86547798,7016.89385
3621,516.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.385503456,0.396927831,30.27510191,3923.90628
3622,563.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.4965362,0.443754909,35.6972028,5931.7528
3623,331.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.51425307,0.458469338,36.3863589,6852.97971
3624,291.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.605677437,0.500029301,42.50852244,7835.76779
3625,449.0,25.0,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.427977027,0.401067837,31.92881551,4323.93099
3626,621.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.542170237,0.451012573,37.67828481,6107.38247
3627,426.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.641617746,0.532772006,45.40338621,7529.17505
3628,425.0,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.548724554,0.442952601,36.31114278,7215.40971
3629,437.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.566076664,0.472468254,39.81661146,6901.65894
3630,197.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.595948108,0.497978979,41.94865711,7924.51678
3631,352.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.476126065,0.438586418,34.33849206,5647.71226
3632,139.0,12.5,0.25,0.25,0.38,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.574796304,0.488005014,40.54647951,7175.06898
3633,347.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.538550337,0.464561582,37.20955415,6098.11317
3634,246.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.603493403,0.497740882,41.54582537,7888.41493
3635,41.0,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.523845567,0.442952601,36.31114278,7738.88171
3636,608.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.489635345,0.445284233,35.59821657,5439.4215
3637,229.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.566319234,0.474776543,39.58916872,6515.30587
3638,736.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.502842336,0.457845739,36.04045222,6493.63712
